1539 9.418794652045506 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=8716479, language='Ancient_Greek_2.12', model=None) [4.007237365520431, 1.3814357667035522, 1.332895973166744, 1.332895973166744]
Voice:Pass 0
Voice:Act 2
Gender:Fem 4
Voice:Mid 6
Case:Nom 8
Gender:Masc 10
Voice:Mid,Pass 12
Aspect:Imp 14
Aspect:Perf 16
Person:3 18
Person:1 20
Person:2 22
Tense:Pqp 24
Tense:Pres 26
Gender:Neut 28
VerbForm:Gdv 30
Tense:Past 32
Tense:Fut 34
Case:Acc 36
Number:Sing 38
Number:Dual 40
Number:Plur 42
Mood:Imp 44
Mood:Ind 46
Mood:Opt 48
Mood:Sub 50
VerbForm:Fin 52
