219 8.73912458640256 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=9219455, language='Icelandic-IcePaHC_2.8', model=None) [4.0286141265609094, 1.248453883253165, 1.248453883253165, 1.248453883253165]
Degree:Cmp 0
Voice:Act 2
Definite:Ind 4
Voice:Mid 6
Degree:Sup 8
Definite:Def 10
Foreign:Yes 12
VerbForm:Fin 14
Degree:Pos 16
PronType:Ind 18
Tense:Pres 20
Tense:Past 22
PronType:Int 24
Person:2 26
PronType:Dem 28
Person:3 30
NumType:Card 32
PronType:Prs 34
Gender:Neut 36
Person:1 38
Gender:Fem 40
Gender:Masc 42
Mood:Sub 44
Mood:Imp 46
Case:Gen 48
Case:Nom 50
Mood:Ind 52
VerbForm:Sup 54
Case:Acc 56
Case:Dat 58
Number:Plur 60
Number:Sing 62
