2039 8.134679032980053 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=2734938, language='Armenian_2.12', model=None) [4.159242520927839, 1.173048616382626, 1.173048616382626, 1.155697526403253]
Style:Rare 0
Voice:Rcp 2
Style:Coll 4
Polite:Form 6
Style:Vrnc 8
VerbForm:Fin 10
Style:Expr 12
Number:Sing 14
Number:Plur 16
Voice:Cau 18
Voice:Mid 20
Aspect:Iter,Perf 22
Voice:Act 24
Voice:Pass 26
Subcat:Tran 28
Subcat:Intr 30
Number:Coll 32
Definite:Ind 34
Aspect:Prog 36
Mood:Imp 38
Tense:Imp 40
Aspect:Iter 42
Tense:Pres 44
Number[psor]:Sing 46
Aspect:Imp 48
Aspect:Prosp 50
Definite:Def 52
VerbForm:Conv 54
Person[psor]:3 56
Case:Gen 58
Case:Nom 60
Case:Ins 62
Mood:Cnd 64
Tense:Past 66
Aspect:Perf 68
Mood:Sub 70
Aspect:Dur 72
Mood:Ind 74
Person:1 76
Connegative:Yes 78
Case:Abl 80
Case:Dat 82
VerbForm:Gdv 84
Person:2 86
Person:3 88
Polarity:Neg 90
Polarity:Pos 92
