539 8.700617496859234 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=3258447, language='Belarusian_2.12', model=None) [4.0794821636387475, 1.3170929990510034, 1.2883368809880014, 1.2817056670390161]
Voice:Mid 0
Voice:Pass 2
Voice:Act 4
Number:Plur 6
Animacy:Inan 8
Number:Sing 10
Person:3 12
VerbForm:Conv 14
Case:Acc 16
Gender:Neut 18
Gender:Fem 20
Gender:Masc 22
Polarity:Neg 24
Typo:Yes 26
Person:1 28
Person:2 30
Tense:Past 32
Mood:Imp 34
Abbr:Yes 36
Tense:Fut 38
Aspect:Perf 40
Degree:Pos 42
Tense:Pres 44
Animacy:Anim 46
Case:Nom 48
Aspect:Imp 50
Mood:Ind 52
VerbForm:Fin 54
