1239 9.574538683292577 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=7995399, language='Hebrew_2.12', model=None) [4.229273065433498, 1.4215322735370535, 1.4184421294134724, 1.4184421294134724]
HebBinyan:NITPAEL 0
Polarity:Pos 2
HebBinyan:PAAL 4
Aspect:Prog 6
HebBinyan:HUFAL 8
Typo:Yes 10
HebBinyan:HITPAEL 12
HebBinyan:PIEL 14
HebBinyan:NIFAL 16
HebBinyan:HIFIL 18
HebBinyan:PUAL 20
Voice:Act 22
Voice:Mid 24
Voice:Pass 26
HebExistential:Yes 28
Gender:Masc 30
Tense:Pres 32
Gender:Fem,Masc 34
Gender:Fem 36
Number:Plur 38
Number:Sing 40
Mood:Imp 42
Tense:Fut 44
Polarity:Neg 46
Tense:Past 48
Person:2 50
Person:1 52
Person:3 54
VerbType:Mod 56
