1259 8.244634107872457 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=5454625, language='Urdu-UDTB_2.8', model=None) [3.7490004288095253, 1.2174258029956844, 1.1568886543700756, 1.1568886543700756]
Case:Nom 0
Tense:Pres 2
Number:Sing 4
Number:Plur 6
Polite:Form 8
Tense:Past 10
Gender:Masc 12
Gender:Fem 14
Mood:Sub 16
Tense:Fut 18
Polite:Infm 20
Mood:Imp 22
Mood:Ind 24
VerbForm:Fin 26
Person:1 28
Person:2 30
Person:3 32
Case:Acc 34
Voice:Act 36
Voice:Pass 38
VerbForm:Conv 40
