799 8.102912480078214 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=3346427, language='Turkish-Penn_2.8', model=None) [3.874371770215257, 1.1575589257254588, 1.1575589257254588, 1.1575589257254588]
Voice:Pass 0
Mood:Opt 2
Voice:Rfl 4
Voice:Rcp 6
Voice:Cau 8
Polarity:Neg 10
Mood:Des 12
Polarity:Pos 14
Voice:CauPass 16
Mood:Imp 18
Number[psor]:Plur 20
Person:2 22
Person:1 24
Person[psor]:1 26
VerbForm:Conv 28
Person:3 30
Number:Plur 32
Number:Sing 34
VerbForm:Fin 36
VerbForm:Vnoun 38
Mood:Nec 40
Mood:Cnd 42
Mood:Ind 44
Aspect:Prog 46
Tense:Fut 48
Number[psor]:Sing 50
Person[psor]:2 52
Aspect:Hab 54
Person[psor]:3 56
Tense:Pres 58
Tense:Past 60
Aspect:Perf 62
