639 8.566211690737536 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=6025175, language='Latvian-LVTB_2.8', model=None) [3.983709792269656, 1.2257111657582922, 1.2257111657582922, 1.2257111657582922]
Voice:Pass 0
Reflex:Yes 2
Polarity:Neg 4
Polarity:Pos 6
Typo:Yes 8
Number:Sing 10
Number:Plur 12
Person:2 14
Mood:Cnd 16
Gender:Masc 18
Person:3 20
Abbr:Yes 22
Case:Gen 24
Mood:Nec 26
Gender:Fem 28
Case:Nom 30
Person:1 32
Evident:Fh 34
Mood:Imp 36
VerbForm:Conv 38
Definite:Ind 40
Evident:Nfh 42
Mood:Ind 44
Mood:Qot 46
Tense:Fut 48
Tense:Pres 50
Tense:Past 52
VerbForm:Fin 54
Voice:Act 56
