1399 10.500001329190123 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=7772617, language='Turkish_German_2.12', model=None) [4.151007345049277, 1.6054597881596062, 1.5096763689492714, 1.5096763689492714]
Voice:Cau 0
Case:Ins 2
Voice:Rcp 4
Person[psor]:3 6
Voice:Rfl 8
Voice:CauPass 10
Voice:CauRcp 12
Typo:Yes 14
VerbForm:Fin 16
Evident:Nfh 18
VerbForm:Vnoun 20
Evident:Fh 22
Polarity:Pos 24
Polarity:Neg 26
Aspect:Hab 28
Aspect:Prosp 30
Aspect:Imp 32
Mood:Opt 34
Aspect:Prog 36
Mood:Gen 38
Aspect:Perf 40
Tense:Pqp 42
Tense:Fut 44
Mood:GenPot 46
Case:Abl 48
Tense:Pres 50
VerbForm:Conv 52
Tense:Past 54
Mood:Ind 56
Mood:Sub 58
Mood:Pot 60
Case:Acc 62
Mood:Des 64
Case:Nom 66
Voice:PassPass 68
Foreign:Yes 70
Mood:Cnd 72
Case:Dat 74
Mood:Imp 76
Number[psor]:Plur 78
Number[psor]:Sing 80
Person[psor]:2 82
Mood:Prs 84
Person:2 86
Person:1 88
Person[psor]:1 90
Person:3 92
Number:Sing 94
Number:Plur 96
Voice:Pass 98
