1319 8.58293908603672 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=4101955, language='Tamil_2.12', model=None) [3.8112758684990236, 1.2261341551481026, 1.2261341551481026, 1.2261341551481026]
Voice:Pass 0
VerbForm:Ger 2
Polarity:Neg 4
Case:Acc 6
Case:Gen 8
Case:Nom 10
Case:Dat 12
VerbForm:Fin 14
Mood:Ind 16
Case:Ins 18
Case:Loc 20
Number:Sing 22
Mood:Imp 24
Number:Plur 26
Mood:Cnd 28
Person:2 30
Person:3 32
Gender:Neut 34
Person:1 36
Gender:Com 38
Animacy:Anim 40
Polite:Form 42
Tense:Pres 44
Tense:Past 46
Tense:Fut 48
Polarity:Pos 50
Voice:Act 52
