579 8.0073711564165 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=879374, language='Polish-PDB_2.8', model=None) [4.038897810334671, 1.24365770200096, 1.1933029820766976, 1.1534371932305132]
Aspect:Imp 0
VerbType:Mod 2
Tense:Pres 4
Aspect:Perf 6
Tense:Past 8
Gender:Masc 10
Animacy:Nhum 12
Animacy:Hum 14
Gender:Neut 16
Tense:Fut 18
Person:2 20
Animacy:Inan 22
Person:1 24
Gender:Fem 26
Mood:Imp 28
Person:3 30
Number:Plur 32
Person:0 34
Number:Sing 36
Mood:Ind 38
VerbType:Quasi 40
VerbForm:Conv 42
VerbForm:Fin 44
Voice:Act 46
