639 11.055123834290455 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=1097655, language='Ukrainian-IU_2.8', model=None) [4.130143251122025, 1.5829240485771858, 1.5829240485771858, 1.5829240485771858]
Polarity:Neg 0
Mood:Ind 2
VerbForm:Conv 4
Abbr:Yes 6
VerbForm:Fin 8
Number:Plur 10
Person:0 12
Number:Sing 14
Person:3 16
Person:1 18
Gender:Neut 20
Gender:Masc 22
Person:2 24
Tense:Fut 26
Mood:Imp 28
Tense:Pres 30
Gender:Fem 32
Tense:Past 34
Aspect:Imp 36
Aspect:Perf 38
