1699 7.943392466501006 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=7743082, language='Latin_2.12', model=None) [3.992622542995594, 1.200211996717432, 1.1745745267886747, 1.1691040303134448]
Case:Dat 0
Compound:Yes 2
Aspect:Prosp 4
VerbForm:Gdv 6
InflClass:LatA 8
InflClass:LatI2 10
Polarity:Neg 12
InflClass:LatX 14
Typo:Yes 16
InflClass:LatAnom 18
InflClass:LatE 20
Aspect:Perf 22
Aspect:Inch 24
Aspect:Imp 26
InflClass:LatI 28
Voice:Pass 30
Voice:Act 32
Mood:Ind 34
Mood:Sub 36
Mood:Imp 38
Number:Plur 40
Abbr:Yes 42
Number:Sing 44
Person:2 46
Person:1 48
Gender:Masc 50
Gender:Neut 52
Gender:Fem 54
VerbForm:Ger 56
Case:Nom 58
VerbForm:Sup 60
Gender:Masc,Neut 62
Case:Gen 64
Case:Abl 66
Person:3 68
Tense:Past 70
Tense:Fut 72
Case:Acc 74
Tense:Pqp 76
Tense:Pres 78
VerbForm:Fin 80
