679 8.206409412053937 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=2507354, language='Polish_2.12', model=None) [4.074447865368362, 1.2473982810008275, 1.2013247803717344, 1.159268080147024]
VerbType:Quasi 0
Aspect:Imp 2
Aspect:Perf 4
Voice:Act 6
Number:Sing 8
Number:Plur 10
Person:0 12
Gender:Fem 14
Person:2 16
Gender:Masc 18
Person:1 20
Agglutination:Nagl 22
Agglutination:Agl 24
Animacy:Hum 26
Person:3 28
SubGender:Masc1 30
Gender:Neut 32
SubGender:Masc3 34
Tense:Fut 36
Animacy:Nhum 38
Animacy:Inan 40
VerbType:Mod 42
Tense:Pres 44
SubGender:Masc2 46
Tense:Past 48
Mood:Ind 50
Mood:Imp 52
VerbForm:Conv 54
VerbForm:Fin 56
