599 9.171982228864302 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=1111132, language='Uyghur_2.12', model=None) [4.052183578454777, 1.3296226450050652, 1.3296226450050652, 1.3296226450050652]
Voice:Pass 0
Tense:Past 2
VerbForm:Fin 4
VerbForm:Ger 6
VerbForm:Conv 8
Case:Acc 10
Case:Gen 12
Mood:Cnd 14
Case:Dat 16
Mood:Ind 18
Person:3 20
Polite:Form 22
Case:Nom 24
Person:1 26
Person:2 28
Aspect:Perf 30
Tense:Pres 32
Case:Loc 34
Aspect:Hab 36
Case:Abl 38
Person[psor]:3 40
Number[psor]:Plur,Sing 42
Number:Sing 44
Mood:Imp 46
Number:Plur 48
Polarity:Neg 50
