1679 9.67518384354144 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=1315428, language='Turkish_2.12', model=None) [4.167260385755951, 1.4344935564689028, 1.3746781685994678, 1.3518233323718944]
Voice:Rfl 0
Voice:Pass 2
Voice:Cau 4
Polarity:Neg 6
Polarity:Pos 8
Number[psor]:Sing 10
Voice:Rcp 12
Number[psor]:Plur 14
Person[psor]:3 16
Person[psor]:2 18
Mood:CndPot 20
Voice:CauPass 22
Mood:DesPot 24
Person[psor]:1 26
Number:Plur 28
Mood:GenNec 30
Mood:NecPot 32
Voice:CauCau 34
Aspect:Rapid 36
Number:Sing 38
Tense:Pres 40
Tense:Pqp 42
Tense:Past 44
Tense:Fut 46
Aspect:Prosp 48
Polite:Infm 50
Aspect:Hab 52
Aspect:Prog 54
Polite:Form 56
Aspect:Perf 58
Case:Equ 60
Mood:Ind 62
Mood:Des 64
Voice:PassPass 66
Mood:CndGen 68
VerbForm:Conv 70
Mood:Gen 72
Aspect:Imp 74
Mood:Cnd 76
Mood:Opt 78
Mood:CndGenPot 80
Evident:Nfh 82
Mood:Pot 84
Mood:GenPot 86
VerbForm:Vnoun 88
Case:Gen 90
Mood:Imp 92
Evident:Fh 94
Case:Abl 96
Mood:Nec 98
VerbForm:Fin 100
Person:1 102
Case:Nom 104
Case:Dat 106
Mood:Prs 108
Person:2 110
Case:Loc 112
Case:Ins 114
Case:Acc 116
Person:3 118
