1439 9.838493046245372 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=3403268, language='Old_East_Slavic_2.12', model=None) [3.990623667667841, 1.4081904362794697, 1.4081904362794697, 1.4081904362794697]
Reflex:Yes 0
Analyt:Yes 2
Aspect:Perf 4
Polarity:Neg 6
VerbForm:Conv 8
Mood:Cnd 10
Gender:Masc 12
Aspect:Imp 14
Tense:Imp 16
Tense:Past 18
Tense:Pres 20
Mood:Ind 22
Tense:Fut 24
Voice:Mid 26
Voice:Act 28
Number:Dual 30
Voice:Pass 32
Number:Plur 34
Number:Sing 36
Case:Nom 38
Person:1 40
Case:Acc 42
VerbForm:Sup 44
Person:3 46
Person:2 48
Mood:Imp 50
VerbForm:Fin 52
