839 8.971938450927905 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=4323967, language='Icelandic_2.12', model=None) [4.018676303558002, 1.3069289262654629, 1.2716510294987802, 1.2716510294987802]
Voice:Act 0
PronType:Prs 2
Degree:Cmp 4
PronType:Ind 6
Definite:Ind 8
Degree:Sup 10
Voice:Mid 12
Definite:Def 14
Degree:Pos 16
NumType:Card 18
Number:Plur 20
PronType:Dem 22
Number:Sing 24
Gender:Masc 26
VerbForm:Fin 28
VerbForm:Sup 30
PronType:Int 32
Gender:Fem 34
Gender:Neut 36
Case:Nom 38
Case:Acc 40
Case:Gen 42
Case:Dat 44
Tense:Past 46
Tense:Pres 48
Person:3 50
Person:2 52
Person:1 54
Mood:Imp 56
Foreign:Yes 58
Mood:Ind 60
Mood:Sub 62
