819 8.577058466974243 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=8595999, language='Latvian-LVTB_2.8', model=None) [3.983709792269656, 1.2850216531673284, 1.26527691554244, 1.26527691554244]
Reflex:Yes 0
Voice:Act 2
Typo:Yes 4
Number:Sing 6
Voice:Pass 8
Number:Plur 10
Gender:Fem 12
Mood:Cnd 14
Person:3 16
Person:1 18
Mood:Qot 20
Gender:Masc 22
Mood:Nec 24
Case:Nom 26
Evident:Nfh 28
VerbForm:Conv 30
Person:2 32
Definite:Ind 34
Tense:Pres 36
Mood:Imp 38
Tense:Past 40
Abbr:Yes 42
Tense:Fut 44
Mood:Ind 46
Evident:Fh 48
VerbForm:Fin 50
Case:Gen 52
Polarity:Pos 54
Polarity:Neg 56
