1139 6.427985221791467 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=8777606, language='Czech_2.12', model=None) [3.7140967469606605, 0.9200675259107071, 0.9171362032933761, 0.9171362032933761]
Abbr:Yes 0
Style:Rare 2
Aspect:Perf 4
Aspect:Imp,Perf 6
Style:Vrnc 8
Aspect:Imp 10
Gender:Fem 12
Foreign:Yes 14
Gender:Neut 16
Tense:Past 18
Person:1 20
Person:2 22
Animacy:Anim 24
Gender:Masc 26
Person:3 28
VerbForm:Conv 30
Polarity:Pos 32
Polarity:Neg 34
Mood:Imp 36
Voice:Act 38
Tense:Fut 40
Style:Arch 42
Tense:Pres 44
Mood:Ind 46
VerbForm:Fin 48
Animacy:Inan 50
Number:Sing 52
Number:Plur 54
Style:Coll 56
