159 8.050320477487524 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=1617794, language='Turkish-Penn_2.8', model=None) [3.874371770215257, 1.1763329376069607, 1.1744976872182806, 1.1744976872182806]
Number[psor]:Plur 0
Voice:Rfl 2
Voice:Pass 4
Person[psor]:1 6
Voice:Cau 8
Polarity:Pos 10
Polarity:Neg 12
Mood:Opt 14
VerbForm:Conv 16
Number:Plur 18
Mood:Nec 20
Voice:Rcp 22
Mood:Des 24
Number:Sing 26
VerbForm:Vnoun 28
Voice:CauPass 30
VerbForm:Fin 32
Mood:Cnd 34
Aspect:Hab 36
Mood:Ind 38
Aspect:Perf 40
Tense:Past 42
Number[psor]:Sing 44
Person[psor]:3 46
Aspect:Prog 48
Mood:Imp 50
Tense:Pres 52
Tense:Fut 54
Person:1 56
Person:2 58
Person[psor]:2 60
Person:3 62
