1119 14.369501221852135 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=1502269, language='Irish_2.12', model=None) [4.021762514515868, 2.0719370803485297, 2.0719370803485297, 2.0719370803485297]
Dialect:Munster 0
Person:0 2
Polarity:Neg 4
Form:Len 6
Person:2 8
Form:HPref 10
Person:3 12
Form:Emp,Len 14
Person:1 16
Form:Ecl,Emp 18
Number:Plur 20
Number:Sing 22
Form:Direct 24
Form:Ecl 26
Mood:Cnd 28
Aspect:Hab 30
Form:Emp 32
Mood:Cnd,Int 34
Tense:Past 36
Form:Direct,Emp 38
PronType:Rel 40
Aspect:Imp 42
Tense:Fut 44
Tense:Pres 46
Mood:Imp 48
Mood:Ind 50
Typo:Yes 52
Mood:Sub 54
