1979 9.154071519795728 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=7322480, language='Finnish-TDT_2.8', model=None) [3.937084809913883, 1.310666831974536, 1.3059777723194483, 1.3059777723194483]
Clitic:Han,Pa 0
Polarity:Neg 2
Clitic:Han,Ko 4
Clitic:Ko,S 6
VerbForm:Fin 8
Style:Coll 10
Voice:Act 12
Clitic:Han 14
Voice:Pass 16
Number:Sing 18
Number:Plur 20
Person:0 22
Person:2 24
Person:3 26
Clitic:Ka 28
Connegative:Yes 30
Clitic:Kaan 32
Person:1 34
Mood:Imp 36
Clitic:Kin 38
Clitic:Ko 40
Clitic:Pa 42
Clitic:Pa,S 44
Clitic:S 46
Mood:Cnd 48
Tense:Past 50
Tense:Pres 52
Mood:Ind 54
Typo:Yes 56
Mood:Pot 58
