2359 7.413337146414847 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=8330851, language='Western_Armenian_2.12', model=None) [3.9939858066514784, 1.125481090516058, 1.125481090516058, 1.125481090516058]
Style:Rare 0
Aspect:Iter 2
Voice:Rcp 4
Style:Arch 6
Reflex:Yes 8
Aspect:Iter,Prosp 10
VerbForm:Fin 12
Style:Coll 14
Person:3 16
Voice:Pass 18
Person:1 20
Voice:Cau 22
Person:2 24
Polite:Form 26
Voice:Mid 28
Voice:Act 30
Subcat:Intr 32
Subcat:Tran 34
Style:Expr 36
Definite:Ind 38
Number:Sing 40
Number:Plur 42
Mood:Ind 44
Case:Ins 46
Aspect:Prosp 48
Mood:Sub 50
Number[psor]:Plur 52
Number[psor]:Sing 54
Aspect:Iter,Perf 56
Aspect:Perf 58
Mood:Cnd 60
Tense:Past 62
Style:Vrnc 64
LangId:Hy 66
Mood:Imp 68
Aspect:Imp 70
Tense:Pres 72
Tense:Imp 74
Polarity:Neg 76
Polarity:Pos 78
Typo:Yes 80
