899 8.138072164513492 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=6904032, language='Polish-PDB_2.8', model=None) [4.038897810334671, 1.2091517281320308, 1.139205623895999, 1.139205623895999]
Aspect:Perf 0
Aspect:Imp 2
Number:Plur 4
Person:0 6
Number:Sing 8
Animacy:Inan 10
Animacy:Hum 12
Tense:Fut 14
Animacy:Nhum 16
Gender:Masc 18
Tense:Pres 20
Gender:Neut 22
Gender:Fem 24
Tense:Past 26
VerbType:Mod 28
VerbForm:Conv 30
Person:1 32
Person:3 34
Person:2 36
Mood:Imp 38
Mood:Ind 40
VerbType:Quasi 42
VerbForm:Fin 44
Voice:Act 46
