599 8.78315969868072 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=2197548, language='Russian_2.12', model=None) [4.117286890284246, 1.2950740273313568, 1.251062153530559, 1.2507301990532922]
Voice:Act 0
Voice:Mid 2
Voice:Pass 4
Typo:Yes 6
Abbr:Yes 8
Tense:Fut 10
Tense:Past 12
Gender:Masc 14
Gender:Fem 16
Case:Dat 18
Tense:Pres 20
Person:3 22
Person:1 24
Person:2 26
Mood:Imp 28
Number:Plur 30
VerbForm:Conv 32
Gender:Neut 34
Number:Sing 36
Mood:Ind 38
VerbForm:Fin 40
Case:Gen 42
Aspect:Imp 44
Foreign:Yes 46
Aspect:Perf 48
Case:Ins 50
Polarity:Neg 52
