1819 10.49875737021155 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=4420095, language='Turkish_German_2.12', model=None) [4.151007345049277, 1.5223828023307135, 1.4900536003839306, 1.4900536003839306]
Typo:Yes 0
VerbForm:Fin 2
Voice:Rcp 4
Voice:Cau 6
Voice:CauPass 8
Voice:CauRcp 10
Voice:PassPass 12
Evident:Nfh 14
Person[psor]:2 16
Evident:Fh 18
Polarity:Neg 20
Polarity:Pos 22
Aspect:Perf 24
Aspect:Prog 26
Aspect:Hab 28
Aspect:Imp 30
Mood:Opt 32
Voice:Rfl 34
Aspect:Prosp 36
Mood:GenPot 38
Number[psor]:Plur 40
Tense:Fut 42
Tense:Pqp 44
Mood:Gen 46
Tense:Pres 48
Mood:Des 50
VerbForm:Conv 52
Tense:Past 54
Mood:Cnd 56
Mood:Ind 58
Mood:Pot 60
Mood:Imp 62
Foreign:Yes 64
VerbForm:Vnoun 66
Mood:Prs 68
Case:Abl 70
Mood:Sub 72
Person:3 74
Person:1 76
Case:Acc 78
Person[psor]:3 80
Case:Nom 82
Person[psor]:1 84
Case:Dat 86
Number[psor]:Sing 88
Person:2 90
Number:Sing 92
Number:Plur 94
Voice:Pass 96
Case:Ins 98
