859 8.6870081554075 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=1965083, language='Basque_2.12', model=None) [4.04713497588855, 1.25348360467495, 1.25348360467495, 1.25348360467495]
Number[erg]:Sing 0
Voice:Cau 2
Number[erg]:Plur 4
Case:Com 6
Person[erg]:2 8
Person[erg]:3 10
Person[erg]:1 12
Number[abs]:Sing 14
Number[abs]:Plur 16
Aspect:Prog 18
Mood:Cnd 20
Polite:Infm 22
Gender:Fem 24
Person[dat]:3 26
Case:Cau 28
Gender[dat]:Masc 30
Gender:Masc 32
Person[dat]:1 34
Polite[dat]:Infm 36
Number[dat]:Plur 38
Case:Dat 40
Case:Ine 42
Polarity:Pos 44
Case:Abs 46
Case:Erg 48
Case:Ins 50
Case:All 52
Case:Gen 54
Definite:Def 56
Case:Abl 58
Number:Sing 60
Number:Plur 62
Number[dat]:Sing 64
Mood:Sub 66
Case:Loc 68
Mood:Pot 70
Mood:Imp 72
Gender[erg]:Masc 74
Gender[erg]:Fem 76
Person[dat]:2 78
Case:Par 80
Polite[erg]:Infm 82
Mood:Ind 84
Definite:Ind 86
Person[abs]:1 88
Person[abs]:2 90
Person[abs]:3 92
Polite[abs]:Infm 94
VerbForm:Fin 96
