1019 14.362625366078063 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=1588179, language='Irish_2.12', model=None) [4.021762514515868, 2.0701105169470897, 2.0701105169470897, 2.0701105169470897]
Form:Direct 0
Form:Emp 2
Dialect:Munster 4
Person:0 6
Polarity:Neg 8
Form:Emp,Len 10
Form:Ecl 12
Form:Direct,Emp 14
Mood:Cnd,Int 16
Form:Len 18
Aspect:Hab 20
Mood:Imp 22
PronType:Rel 24
Tense:Past 26
Tense:Fut 28
Mood:Cnd 30
Tense:Pres 32
Aspect:Imp 34
Mood:Sub 36
Mood:Ind 38
Number:Sing 40
Typo:Yes 42
Form:HPref 44
Number:Plur 46
Person:1 48
Form:Ecl,Emp 50
Person:3 52
Person:2 54
