699 20.813305607764352 Namespace(POS='NOUN', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=4159636, language='Hungarian-Szeged_2.8', model=None) [4.789362766166387, 2.9733747434720086, 2.9733747434720086, 2.9733747434720086]
Number:Sing 0
Number:Plur 2
Case:Gen 4
Case:All 6
Number[psed]:Sing 8
Case:Sub 10
Case:Dat 12
Case:Del 14
Case:Nom 16
Case:Abl 18
Case:Ela 20
Case:Ine 22
Case:Ins 24
Case:Cau 26
Case:Ill 28
Case:Tem 30
Case:Sup 32
Case:Acc 34
Case:Abs 36
Case:Loc 38
Case:Tra 40
Person[psor]:1 42
Case:Ess 44
Case:Ter 46
Case:Ade 48
Person[psor]:3 50
Number[psor]:Plur 52
Case:Dis 54
Number[psor]:Sing 56
