979 8.914493084517755 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=6699095, language='Finnish_2.12', model=None) [3.9099662043823913, 1.2742116543500175, 1.2730686169132934, 1.2730686169132934]
Clitic:Kaan,Ko 0
Polarity:Neg 2
VerbForm:Fin 4
Style:Coll 6
Mood:Pot 8
Mood:Imp 10
Clitic:S 12
Mood:Cnd 14
Mood:Ind 16
Tense:Past 18
Clitic:Han 20
Tense:Pres 22
Clitic:Ko,S 24
Clitic:Ka 26
Clitic:Ko 28
Person:0 30
Connegative:Yes 32
Clitic:Pa 34
Person:1 36
Clitic:Han,Ko 38
Person:3 40
Clitic:Pa,S 42
Person:2 44
Clitic:Han,Pa 46
Number:Plur 48
Number:Sing 50
Clitic:Kaan 52
Voice:Pass 54
Voice:Act 56
Typo:Yes 58
Mood:Opt 60
Clitic:Kin 62
