599 8.407089722173499 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=1930758, language='Polish-PDB_2.8', model=None) [4.038897810334671, 1.2246700109924742, 1.1851073337049245, 1.1851073337049245]
Voice:Act 0
VerbForm:Fin 2
VerbType:Quasi 4
Mood:Ind 6
VerbForm:Conv 8
Number:Plur 10
Number:Sing 12
Mood:Imp 14
Person:2 16
Gender:Neut 18
Person:1 20
Person:3 22
Tense:Fut 24
Person:0 26
Animacy:Inan 28
Animacy:Hum 30
Animacy:Nhum 32
Gender:Fem 34
Gender:Masc 36
VerbType:Mod 38
Tense:Past 40
Tense:Pres 42
Aspect:Perf 44
Aspect:Imp 46
