659 8.739595577013077 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=9354700, language='Latin-PROIEL_2.8', model=None) [4.038096161457935, 1.294727533927899, 1.2407609204424943, 1.2360989272555136]
Number:Plur 0
VerbForm:Ger 2
Number:Sing 4
VerbForm:Sup 6
Person:2 8
Person:1 10
Person:3 12
Gender:Masc,Neut 14
VerbForm:Gdv 16
Voice:Act 18
Case:Nom 20
Case:Abl 22
Voice:Pass 24
Case:Acc 26
Aspect:Perf 28
Tense:Pres 30
Aspect:Imp 32
Tense:Past 34
Tense:Pqp 36
Case:Dat 38
Case:Gen 40
Tense:Fut 42
Mood:Imp 44
Mood:Ind 46
Gender:Masc 48
Mood:Sub 50
Gender:Neut 52
Gender:Fem 54
VerbForm:Fin 56
