859 8.505169617610935 Namespace(POS='VERB', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=5044039, language='Portuguese_2.12', model=None) [3.8151232388997176, 1.2953026310888782, 1.2953026310888782, 1.2953026310888782]
ExtPos:AUX 0
Gender:Masc 2
VerbForm:Fin 4
Typo:Yes 6
Number:Sing 8
Number:Plur 10
ExtPos:SCONJ 12
Voice:Pass 14
ExtPos:CCONJ 16
Person:2 18
Person:1 20
Person:3 22
Gender:Fem 24
Mood:Ind 26
Mood:Sub 28
Mood:Cnd 30
Mood:Imp 32
Tense:Imp 34
Tense:Fut 36
Tense:Pres 38
VerbForm:Ger 40
Tense:Pqp 42
Tense:Past 44
