699 15.318187595477706 Namespace(POS='ADJ', alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=4318727, language='Russian-Taiga_2.8', model=None) [4.547240755751669, 2.27095248598918, 2.2035546571215905, 2.2035546571215905]
Poss:Yes 0
Degree:Pos 2
Degree:Cmp 4
Degree:Sup 6
NumForm:Word 8
Variant:Short 10
NumForm:Combi 12
NumType:Ord 14
Case:Acc 16
NumForm:Roman 18
Case:Nom 20
Case:Dat 22
Animacy:Inan 24
Case:Ins 26
Animacy:Anim 28
Case:Gen 30
Case:Loc 32
Foreign:Yes 34
Gender:Masc 36
Gender:Fem 38
Number:Plur 40
Gender:Neut 42
Number:Sing 44
NumType:Frac 46
NumForm:Digit 48
Abbr:Yes 50
Typo:Yes 52
